"time_stamp","product_id","quantity"
"2015-09-13 20:32:06","498883","1"
"2015-09-13 19:49:18","1863241","1"
"2015-09-13 22:15:14","741057","1"
"2015-09-13 22:38:18","741057","2"
"2015-09-13 22:41:47","1863241","1"
"2015-09-13 22:23:23","498883","1"
"2015-09-13 22:43:57","741057","1"
"2015-09-13 20:55:17","1863241","1"
"2015-09-13 20:48:28","1863241","1"
"2015-09-13 20:45:46","1863241","1"
"2015-09-13 21:03:00","1863241","1"
"2015-09-13 20:41:29","1863241","1"
"2015-09-13 21:01:19","498883","1"
"2015-09-13 20:49:32","1863241","1"
"2015-09-13 19:31:21","1863241","1"
"2015-09-13 20:49:08","1863241","1"
"2015-09-13 20:45:08","498883","1"
"2015-09-13 20:49:57","741057","1"
"2015-09-13 20:43:34","498883","1"
"2015-09-13 20:47:50","1863241","1"
"2015-09-13 20:43:31","498883","1"
"2015-09-13 20:45:30","498883","1"
"2015-09-13 20:52:24","498883","1"
"2015-09-13 20:52:00","498883","1"
"2015-09-13 20:36:37","1863241","1"
"2015-09-13 20:49:41","1863241","1"
"2015-09-13 20:05:08","498883","1"
"2015-09-13 20:12:04","1863241","1"
"2015-09-13 20:50:27","498883","1"
"2015-09-13 21:33:32","498883","1"
"2015-09-13 21:17:44","498883","1"
"2015-09-13 21:17:25","1863241","1"
"2015-09-13 21:33:47","498883","1"
"2015-09-13 21:12:10","498883","1"
"2015-09-13 21:15:55","1863241","1"
"2015-09-13 21:09:02","1863241","1"
"2015-09-13 21:44:44","1863241","1"
"2015-09-13 23:54:30","1863241","1"
"2015-09-13 23:31:41","1863241","1"
"2015-09-13 23:55:18","498883","1"
"2015-09-13 23:50:15","1863241","1"
"2015-09-13 22:55:59","741057","1"
"2015-09-13 23:02:01","1863241","1"
"2015-09-13 22:54:25","1863241","1"
"2015-09-13 22:28:18","498883","1"
"2015-09-13 22:47:31","498883","1"
"2015-09-13 22:46:43","498883","1"
"2015-09-13 22:10:26","498883","1"
"2015-09-13 22:40:39","498883","1"
"2015-09-13 22:47:49","741057","3"
"2015-09-13 22:45:50","1863241","1"
"2015-09-13 23:11:18","1863241","1"
"2015-09-13 23:11:16","1863241","1"
"2015-09-13 23:12:30","1863241","1"
"2015-09-13 23:09:18","1863241","1"
"2015-09-13 23:06:08","1863241","1"
"2015-09-13 22:58:27","498883","1"
"2015-09-13 22:36:44","498883","1"
"2015-09-13 23:09:53","498883","1"
"2015-09-13 22:47:12","498883","1"
"2015-09-13 23:07:07","498883","1"
"2015-09-13 22:38:47","498883","1"
"2015-09-13 19:43:06","741057","1"
"2015-09-13 20:07:02","1863241","1"
"2015-09-13 00:59:10","1863241","1"
"2015-09-13 00:57:34","1863241","1"
"2015-09-13 01:43:46","1863241","1"
"2015-09-13 07:29:01","1863241","1"
"2015-09-13 07:39:58","1863241","1"
"2015-09-13 07:46:21","498883","1"
"2015-09-13 08:12:49","1863241","1"
"2015-09-13 08:13:00","1863241","2"
"2015-09-13 08:04:55","1863241","1"
"2015-09-13 07:52:07","1863241","1"
"2015-09-13 08:00:33","1863241","1"
"2015-09-13 08:34:31","1863241","1"
"2015-09-13 02:56:34","1863241","1"
"2015-09-13 03:05:19","1863241","1"
"2015-09-13 03:11:31","741057","1"
"2015-09-13 03:09:54","1863241","1"
"2015-09-13 03:41:15","498883","1"
"2015-09-13 03:02:39","1863241","1"
"2015-09-13 02:38:08","1863241","1"
"2015-09-13 02:20:45","1863241","1"
"2015-09-13 02:43:40","1863241","3"
"2015-09-13 05:14:44","1863241","1"
"2015-09-13 05:14:00","1863241","1"
"2015-09-13 05:17:40","1863241","1"
"2015-09-13 05:22:00","1863241","1"
"2015-09-13 00:38:23","1863241","1"
"2015-09-13 00:32:38","1863241","1"
"2015-09-13 00:41:45","1863241","1"
"2015-09-13 00:35:55","498883","1"
"2015-09-13 00:34:03","498883","1"
"2015-09-13 00:22:27","498883","1"
"2015-09-13 00:44:00","741057","1"
"2015-09-13 03:18:23","1863241","1"
"2015-09-13 02:33:36","1863241","1"
"2015-09-13 03:12:31","498883","1"
"2015-09-13 03:15:08","498883","1"
"2015-09-13 01:45:39","1863241","1"
"2015-09-13 02:28:32","498883","1"
"2015-09-13 00:16:01","498883","1"
"2015-09-13 00:22:24","1863241","2"
"2015-09-13 00:24:18","741057","1"
"2015-09-13 00:24:26","741057","1"
"2015-09-13 00:25:04","741057","1"
"2015-09-13 00:24:22","741057","1"
"2015-09-13 03:42:07","498883","1"
"2015-09-13 00:49:52","1863241","1"
"2015-09-13 00:40:44","1863241","1"
"2015-09-13 00:22:47","1863241","1"
"2015-09-13 00:48:49","1863241","1"
"2015-09-13 03:56:58","1863241","1"
"2015-09-13 05:08:46","498883","1"
"2015-09-13 01:21:13","1863241","1"
"2015-09-13 01:42:31","1863241","1"
"2015-09-13 00:37:57","498883","1"
"2015-09-13 01:03:37","1863241","1"
"2015-09-13 01:03:47","1863241","2"
"2015-09-13 01:09:44","1863241","1"
"2015-09-13 08:11:48","498883","1"
"2015-09-13 07:25:23","741057","1"
"2015-09-13 01:15:53","498883","1"
"2015-09-13 01:22:04","1863241","1"
"2015-09-13 01:11:27","1863241","1"
"2015-09-13 01:15:29","1863241","1"
"2015-09-13 01:20:07","1863241","1"
"2015-09-13 01:20:07","1863241","1"
"2015-09-13 01:07:46","1863241","1"
"2015-09-13 01:07:55","1863241","1"
"2015-09-13 01:52:01","498883","1"
"2015-09-13 01:17:13","498883","1"
"2015-09-13 02:26:15","498883","1"
"2015-09-13 01:59:51","1863241","1"
"2015-09-13 02:25:06","1863241","1"
"2015-09-13 02:32:17","741057","1"
"2015-09-13 02:30:09","741057","1"
"2015-09-13 02:30:54","741057","1"
"2015-09-13 07:56:59","1863241","1"
"2015-09-13 07:28:13","1863241","1"
"2015-09-13 00:43:13","1863241","1"
"2015-09-13 00:43:52","1863241","1"
"2015-09-13 01:27:44","1863241","1"
"2015-09-13 02:02:14","1863241","1"
"2015-09-13 02:05:25","1863241","1"
"2015-09-13 02:05:18","1863241","1"
"2015-09-13 01:57:15","1863241","1"
"2015-09-13 01:51:03","1863241","1"
"2015-09-13 01:39:48","1863241","1"
"2015-09-13 01:18:11","1863241","1"
"2015-09-13 00:45:59","1863241","1"
"2015-09-13 02:23:21","1863241","1"
"2015-09-13 02:09:50","1863241","1"
"2015-09-13 06:47:24","1863241","1"
"2015-09-13 08:28:54","1863241","1"
"2015-09-13 08:25:38","1863241","1"
"2015-09-13 08:27:51","1863241","1"
"2015-09-13 07:18:18","1863241","1"
"2015-09-13 07:19:35","1863241","1"
"2015-09-13 01:24:11","498883","1"
"2015-09-13 01:17:28","1863241","1"
"2015-09-13 01:28:38","498883","1"
"2015-09-13 01:27:52","1863241","1"
"2015-09-13 00:59:29","498883","1"
"2015-09-13 01:19:16","1863241","1"
"2015-09-13 00:13:41","1863241","1"
"2015-09-13 00:15:29","1863241","1"
"2015-09-13 00:18:15","498883","1"
"2015-09-13 00:19:02","1863241","1"
"2015-09-13 00:15:46","1863241","1"
"2015-09-13 00:23:42","1863241","1"
"2015-09-13 00:23:58","1863241","1"
"2015-09-13 00:18:18","1863241","1"
"2015-09-13 00:14:09","1863241","1"
"2015-09-13 01:00:52","1863241","1"
